label,column,n_rows_label,n_unique_values,top10_coverage
Web Attack - Brute Force - Attempted,Fwd Segment Size Avg,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,Bwd Segment Size Avg,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,Fwd Bytes/Bulk Avg,1292,1,1.0
Web Attack - Brute Force - Attempted,Fwd Packet/Bulk Avg,1292,1,1.0
Web Attack - Brute Force - Attempted,Fwd Bulk Rate Avg,1292,1,1.0
Web Attack - Brute Force - Attempted,Bwd Bytes/Bulk Avg,1292,2,1.0
Web Attack - Brute Force - Attempted,Bwd Packet/Bulk Avg,1292,2,1.0
Web Attack - Brute Force - Attempted,Bwd Bulk Rate Avg,1292,2,1.0
Web Attack - Brute Force - Attempted,Subflow Fwd Packets,1292,1,1.0
Web Attack - Brute Force - Attempted,Subflow Fwd Bytes,1292,10,1.0
Web Attack - Brute Force - Attempted,Subflow Bwd Packets,1292,1,1.0
Web Attack - Brute Force - Attempted,Subflow Bwd Bytes,1292,11,0.9992260061919505
Web Attack - Brute Force - Attempted,FWD Init Win Bytes,1292,1,1.0
Web Attack - Brute Force - Attempted,Bwd Init Win Bytes,1292,8,1.0
Web Attack - Brute Force - Attempted,Fwd Act Data Pkts,1292,6,1.0
Web Attack - Brute Force - Attempted,Fwd Seg Size Min,1292,2,1.0
Web Attack - Brute Force - Attempted,Active Std,1292,1,1.0
Web Attack - Brute Force - Attempted,Idle Std,1292,1,1.0
Web Attack - Brute Force - Attempted,ICMP Code,1292,1,1.0
Web Attack - Brute Force - Attempted,ICMP Type,1292,1,1.0
Web Attack - Brute Force - Attempted,Attempted Category,1292,3,1.0
Web Attack - SQL Injection,Dst Port,13,1,1.0
Web Attack - SQL Injection,Protocol,13,1,1.0
Web Attack - SQL Injection,Total Fwd Packet,13,4,1.0
Web Attack - SQL Injection,Total Bwd packets,13,3,1.0
Web Attack - SQL Injection,Total Length of Fwd Packet,13,8,1.0
Web Attack - SQL Injection,Total Length of Bwd Packet,13,6,1.0
Web Attack - SQL Injection,Fwd Packet Length Max,13,7,1.0
Web Attack - SQL Injection,Fwd Packet Length Min,13,1,1.0
Web Attack - SQL Injection,Fwd Packet Length Mean,13,11,0.9230769230769231
Web Attack - SQL Injection,Fwd Packet Length Std,13,11,0.9230769230769231
Web Attack - SQL Injection,Bwd Packet Length Max,13,7,1.0
Web Attack - SQL Injection,Bwd Packet Length Min,13,1,1.0
Web Attack - SQL Injection,Bwd Packet Length Mean,13,9,1.0
Web Attack - SQL Injection,Bwd Packet Length Std,13,10,1.0
Web Attack - SQL Injection,Flow IAT Min,13,6,1.0
Web Attack - SQL Injection,Fwd IAT Min,13,5,1.0
Web Attack - SQL Injection,Fwd PSH Flags,13,2,1.0
Web Attack - SQL Injection,Bwd PSH Flags,13,2,1.0
Web Attack - SQL Injection,Fwd URG Flags,13,1,1.0
Web Attack - SQL Injection,Bwd URG Flags,13,1,1.0
Web Attack - SQL Injection,Fwd RST Flags,13,1,1.0
Web Attack - SQL Injection,Bwd RST Flags,13,1,1.0
Web Attack - SQL Injection,Fwd Header Length,13,4,1.0
Web Attack - SQL Injection,Bwd Header Length,13,3,1.0
Web Attack - SQL Injection,Packet Length Min,13,1,1.0
Web Attack - SQL Injection,Packet Length Max,13,7,1.0
Web Attack - SQL Injection,Packet Length Mean,13,10,1.0
Web Attack - SQL Injection,Packet Length Std,13,10,1.0
Web Attack - SQL Injection,Packet Length Variance,13,10,1.0
Web Attack - SQL Injection,FIN Flag Count,13,1,1.0
Web Attack - SQL Injection,SYN Flag Count,13,1,1.0
Web Attack - SQL Injection,RST Flag Count,13,1,1.0
Web Attack - SQL Injection,PSH Flag Count,13,2,1.0
Web Attack - SQL Injection,ACK Flag Count,13,4,1.0
Web Attack - SQL Injection,URG Flag Count,13,1,1.0
Web Attack - SQL Injection,CWR Flag Count,13,1,1.0
Web Attack - SQL Injection,ECE Flag Count,13,1,1.0
Web Attack - SQL Injection,Down/Up Ratio,13,5,1.0
Web Attack - SQL Injection,Average Packet Size,13,10,1.0
Web Attack - SQL Injection,Fwd Segment Size Avg,13,11,0.9230769230769231
Web Attack - SQL Injection,Bwd Segment Size Avg,13,9,1.0
Web Attack - SQL Injection,Fwd Bytes/Bulk Avg,13,1,1.0
Web Attack - SQL Injection,Fwd Packet/Bulk Avg,13,1,1.0
Web Attack - SQL Injection,Fwd Bulk Rate Avg,13,1,1.0
Web Attack - SQL Injection,Bwd Bytes/Bulk Avg,13,1,1.0
Web Attack - SQL Injection,Bwd Packet/Bulk Avg,13,1,1.0
Web Attack - SQL Injection,Bwd Bulk Rate Avg,13,1,1.0
Web Attack - SQL Injection,Subflow Fwd Packets,13,1,1.0
Web Attack - SQL Injection,Subflow Fwd Bytes,13,9,1.0
Web Attack - SQL Injection,Subflow Bwd Packets,13,1,1.0
Web Attack - SQL Injection,Subflow Bwd Bytes,13,8,1.0
Web Attack - SQL Injection,FWD Init Win Bytes,13,1,1.0
Web Attack - SQL Injection,Bwd Init Win Bytes,13,3,1.0
Web Attack - SQL Injection,Fwd Act Data Pkts,13,2,1.0
Web Attack - SQL Injection,Fwd Seg Size Min,13,1,1.0
Web Attack - SQL Injection,Active Std,13,1,1.0
Web Attack - SQL Injection,Idle Std,13,1,1.0
Web Attack - SQL Injection,ICMP Code,13,1,1.0
Web Attack - SQL Injection,ICMP Type,13,1,1.0
Web Attack - SQL Injection,Attempted Category,13,1,1.0
Web Attack - SQL Injection - Attempted,Src Port,5,5,1.0
Web Attack - SQL Injection - Attempted,Dst Port,5,1,1.0
Web Attack - SQL Injection - Attempted,Protocol,5,1,1.0
Web Attack - SQL Injection - Attempted,Flow Duration,5,5,1.0
Web Attack - SQL Injection - Attempted,Total Fwd Packet,5,4,1.0
Web Attack - SQL Injection - Attempted,Total Bwd packets,5,4,1.0
Web Attack - SQL Injection - Attempted,Total Length of Fwd Packet,5,5,1.0
Web Attack - SQL Injection - Attempted,Total Length of Bwd Packet,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd Packet Length Max,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd Packet Length Min,5,1,1.0
Web Attack - SQL Injection - Attempted,Fwd Packet Length Mean,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd Packet Length Std,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd Packet Length Max,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd Packet Length Min,5,1,1.0
Web Attack - SQL Injection - Attempted,Bwd Packet Length Mean,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd Packet Length Std,5,5,1.0
Web Attack - SQL Injection - Attempted,Flow Bytes/s,5,5,1.0
Web Attack - SQL Injection - Attempted,Flow Packets/s,5,5,1.0
Web Attack - SQL Injection - Attempted,Flow IAT Mean,5,5,1.0
Web Attack - SQL Injection - Attempted,Flow IAT Std,5,5,1.0
Web Attack - SQL Injection - Attempted,Flow IAT Max,5,5,1.0
Web Attack - SQL Injection - Attempted,Flow IAT Min,5,4,1.0
Web Attack - SQL Injection - Attempted,Fwd IAT Total,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd IAT Mean,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd IAT Std,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd IAT Max,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd IAT Min,5,4,1.0
Web Attack - SQL Injection - Attempted,Bwd IAT Total,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd IAT Mean,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd IAT Std,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd IAT Max,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd IAT Min,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd PSH Flags,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd PSH Flags,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd URG Flags,5,1,1.0
Web Attack - SQL Injection - Attempted,Bwd URG Flags,5,1,1.0
Web Attack - SQL Injection - Attempted,Fwd RST Flags,5,2,1.0
Web Attack - SQL Injection - Attempted,Bwd RST Flags,5,1,1.0
Web Attack - SQL Injection - Attempted,Fwd Header Length,5,4,1.0
Web Attack - SQL Injection - Attempted,Bwd Header Length,5,4,1.0
Web Attack - SQL Injection - Attempted,Fwd Packets/s,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd Packets/s,5,5,1.0
Web Attack - SQL Injection - Attempted,Packet Length Min,5,1,1.0
Web Attack - SQL Injection - Attempted,Packet Length Max,5,5,1.0
Web Attack - SQL Injection - Attempted,Packet Length Mean,5,5,1.0
Web Attack - SQL Injection - Attempted,Packet Length Std,5,5,1.0
Web Attack - SQL Injection - Attempted,Packet Length Variance,5,5,1.0
Web Attack - SQL Injection - Attempted,FIN Flag Count,5,1,1.0
Web Attack - SQL Injection - Attempted,SYN Flag Count,5,1,1.0
Web Attack - SQL Injection - Attempted,RST Flag Count,5,2,1.0
Web Attack - SQL Injection - Attempted,PSH Flag Count,5,5,1.0
Web Attack - SQL Injection - Attempted,ACK Flag Count,5,4,1.0
Web Attack - SQL Injection - Attempted,URG Flag Count,5,1,1.0
Web Attack - SQL Injection - Attempted,CWR Flag Count,5,1,1.0
Web Attack - SQL Injection - Attempted,ECE Flag Count,5,1,1.0
Web Attack - SQL Injection - Attempted,Down/Up Ratio,5,3,1.0
Web Attack - SQL Injection - Attempted,Average Packet Size,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd Segment Size Avg,5,5,1.0
Web Attack - SQL Injection - Attempted,Bwd Segment Size Avg,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd Bytes/Bulk Avg,5,1,1.0
Web Attack - SQL Injection - Attempted,Fwd Packet/Bulk Avg,5,1,1.0
Web Attack - SQL Injection - Attempted,Fwd Bulk Rate Avg,5,1,1.0
Web Attack - SQL Injection - Attempted,Bwd Bytes/Bulk Avg,5,1,1.0
Web Attack - SQL Injection - Attempted,Bwd Packet/Bulk Avg,5,1,1.0
Web Attack - SQL Injection - Attempted,Bwd Bulk Rate Avg,5,1,1.0
Web Attack - SQL Injection - Attempted,Subflow Fwd Packets,5,1,1.0
Web Attack - SQL Injection - Attempted,Subflow Fwd Bytes,5,5,1.0
Web Attack - SQL Injection - Attempted,Subflow Bwd Packets,5,1,1.0
Web Attack - SQL Injection - Attempted,Subflow Bwd Bytes,5,5,1.0
Web Attack - SQL Injection - Attempted,FWD Init Win Bytes,5,1,1.0
Web Attack - SQL Injection - Attempted,Bwd Init Win Bytes,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd Act Data Pkts,5,5,1.0
Web Attack - SQL Injection - Attempted,Fwd Seg Size Min,5,2,1.0
Web Attack - SQL Injection - Attempted,Active Mean,5,3,1.0
Web Attack - SQL Injection - Attempted,Active Std,5,1,1.0
Web Attack - SQL Injection - Attempted,Active Max,5,3,1.0
Web Attack - SQL Injection - Attempted,Active Min,5,3,1.0
Web Attack - SQL Injection - Attempted,Idle Mean,5,3,1.0
Web Attack - SQL Injection - Attempted,Idle Std,5,1,1.0
Web Attack - SQL Injection - Attempted,Idle Max,5,3,1.0
Web Attack - SQL Injection - Attempted,Idle Min,5,3,1.0
Web Attack - SQL Injection - Attempted,ICMP Code,5,1,1.0
Web Attack - SQL Injection - Attempted,ICMP Type,5,1,1.0
Web Attack - SQL Injection - Attempted,Total TCP Flow Time,5,5,1.0
Web Attack - SQL Injection - Attempted,Attempted Category,5,2,1.0
Web Attack - XSS,Dst Port,18,1,1.0
Web Attack - XSS,Protocol,18,1,1.0
Web Attack - XSS,Total Fwd Packet,18,6,1.0
Web Attack - XSS,Total Bwd packets,18,6,1.0
Web Attack - XSS,Total Length of Fwd Packet,18,5,1.0
Web Attack - XSS,Fwd Packet Length Max,18,1,1.0
Web Attack - XSS,Fwd Packet Length Min,18,1,1.0
Web Attack - XSS,Fwd Packet Length Mean,18,10,1.0
Web Attack - XSS,Fwd Packet Length Std,18,10,1.0
Web Attack - XSS,Bwd Packet Length Max,18,3,1.0
Web Attack - XSS,Bwd Packet Length Min,18,1,1.0
Web Attack - XSS,Flow IAT Min,18,6,1.0
Web Attack - XSS,Bwd IAT Min,18,6,1.0
Web Attack - XSS,Fwd PSH Flags,18,2,1.0
Web Attack - XSS,Bwd PSH Flags,18,2,1.0
Web Attack - XSS,Fwd URG Flags,18,1,1.0
Web Attack - XSS,Bwd URG Flags,18,1,1.0
Web Attack - XSS,Fwd RST Flags,18,1,1.0
Web Attack - XSS,Bwd RST Flags,18,1,1.0
Web Attack - XSS,Fwd Header Length,18,6,1.0
Web Attack - XSS,Bwd Header Length,18,6,1.0
Web Attack - XSS,Packet Length Min,18,1,1.0
Web Attack - XSS,Packet Length Max,18,3,1.0
Web Attack - XSS,FIN Flag Count,18,1,1.0
Web Attack - XSS,SYN Flag Count,18,1,1.0
Web Attack - XSS,RST Flag Count,18,1,1.0
Web Attack - XSS,PSH Flag Count,18,2,1.0
Web Attack - XSS,ACK Flag Count,18,8,1.0
Web Attack - XSS,URG Flag Count,18,1,1.0
Web Attack - XSS,CWR Flag Count,18,1,1.0
Web Attack - XSS,ECE Flag Count,18,1,1.0
Web Attack - XSS,Down/Up Ratio,18,10,1.0
Web Attack - XSS,Fwd Segment Size Avg,18,9,1.0
Web Attack - XSS,Fwd Bytes/Bulk Avg,18,1,1.0
Web Attack - XSS,Fwd Packet/Bulk Avg,18,1,1.0
Web Attack - XSS,Fwd Bulk Rate Avg,18,1,1.0
Web Attack - XSS,Bwd Bytes/Bulk Avg,18,1,1.0
Web Attack - XSS,Bwd Packet/Bulk Avg,18,1,1.0
Web Attack - XSS,Bwd Bulk Rate Avg,18,1,1.0
Web Attack - XSS,Subflow Fwd Packets,18,1,1.0
Web Attack - XSS,Subflow Fwd Bytes,18,7,1.0
Web Attack - XSS,Subflow Bwd Packets,18,1,1.0
Web Attack - XSS,Subflow Bwd Bytes,18,7,1.0
Web Attack - XSS,FWD Init Win Bytes,18,1,1.0
Web Attack - XSS,Bwd Init Win Bytes,18,4,1.0
Web Attack - XSS,Fwd Act Data Pkts,18,2,1.0
Web Attack - XSS,Fwd Seg Size Min,18,1,1.0
Web Attack - XSS,Active Mean,18,1,1.0
Web Attack - XSS,Active Std,18,1,1.0
Web Attack - XSS,Active Max,18,1,1.0
Web Attack - XSS,Active Min,18,1,1.0
Web Attack - XSS,Idle Mean,18,1,1.0
Web Attack - XSS,Idle Std,18,1,1.0
Web Attack - XSS,Idle Max,18,1,1.0
Web Attack - XSS,Idle Min,18,1,1.0
Web Attack - XSS,ICMP Code,18,1,1.0
Web Attack - XSS,ICMP Type,18,1,1.0
Web Attack - XSS,Attempted Category,18,1,1.0
Web Attack - XSS - Attempted,Dst Port,655,1,1.0
Web Attack - XSS - Attempted,Protocol,655,1,1.0
Web Attack - XSS - Attempted,Total Fwd Packet,655,5,1.0
Web Attack - XSS - Attempted,Total Bwd packets,655,6,1.0
Web Attack - XSS - Attempted,Total Length of Fwd Packet,655,5,1.0
Web Attack - XSS - Attempted,Total Length of Bwd Packet,655,5,1.0
Web Attack - XSS - Attempted,Fwd Packet Length Max,655,4,1.0
Web Attack - XSS - Attempted,Fwd Packet Length Min,655,1,1.0
Web Attack - XSS - Attempted,Fwd Packet Length Mean,655,5,1.0
Web Attack - XSS - Attempted,Fwd Packet Length Std,655,5,1.0
Web Attack - XSS - Attempted,Bwd Packet Length Max,655,5,1.0
Web Attack - XSS - Attempted,Bwd Packet Length Min,655,1,1.0
Web Attack - XSS - Attempted,Bwd Packet Length Mean,655,5,1.0
Web Attack - XSS - Attempted,Bwd Packet Length Std,655,5,1.0
Web Attack - XSS - Attempted,Flow Bytes/s,655,5,1.0
Web Attack - XSS - Attempted,Bwd IAT Std,655,21,0.983206106870229
Web Attack - XSS - Attempted,Fwd PSH Flags,655,5,1.0
Web Attack - XSS - Attempted,Bwd PSH Flags,655,5,1.0
Web Attack - XSS - Attempted,Fwd URG Flags,655,1,1.0
Web Attack - XSS - Attempted,Bwd URG Flags,655,1,1.0
Web Attack - XSS - Attempted,Fwd RST Flags,655,1,1.0
Web Attack - XSS - Attempted,Bwd RST Flags,655,1,1.0
Web Attack - XSS - Attempted,Fwd Header Length,655,5,1.0
Web Attack - XSS - Attempted,Bwd Header Length,655,6,1.0
Web Attack - XSS - Attempted,Packet Length Min,655,1,1.0
Web Attack - XSS - Attempted,Packet Length Max,655,5,1.0
Web Attack - XSS - Attempted,Packet Length Mean,655,5,1.0
Web Attack - XSS - Attempted,Packet Length Std,655,5,1.0
Web Attack - XSS - Attempted,Packet Length Variance,655,5,1.0
Web Attack - XSS - Attempted,FIN Flag Count,655,1,1.0
Web Attack - XSS - Attempted,SYN Flag Count,655,1,1.0
Web Attack - XSS - Attempted,RST Flag Count,655,1,1.0
Web Attack - XSS - Attempted,PSH Flag Count,655,5,1.0
Web Attack - XSS - Attempted,ACK Flag Count,655,6,1.0
Web Attack - XSS - Attempted,URG Flag Count,655,1,1.0
Web Attack - XSS - Attempted,CWR Flag Count,655,1,1.0
Web Attack - XSS - Attempted,ECE Flag Count,655,1,1.0
Web Attack - XSS - Attempted,Down/Up Ratio,655,6,1.0
Web Attack - XSS - Attempted,Average Packet Size,655,5,1.0
Web Attack - XSS - Attempted,Fwd Segment Size Avg,655,5,1.0
Web Attack - XSS - Attempted,Bwd Segment Size Avg,655,5,1.0
Web Attack - XSS - Attempted,Fwd Bytes/Bulk Avg,655,1,1.0
Web Attack - XSS - Attempted,Fwd Packet/Bulk Avg,655,1,1.0
Web Attack - XSS - Attempted,Fwd Bulk Rate Avg,655,1,1.0
Web Attack - XSS - Attempted,Bwd Bytes/Bulk Avg,655,1,1.0
Web Attack - XSS - Attempted,Bwd Packet/Bulk Avg,655,1,1.0
Web Attack - XSS - Attempted,Bwd Bulk Rate Avg,655,1,1.0
Web Attack - XSS - Attempted,Subflow Fwd Packets,655,1,1.0
Web Attack - XSS - Attempted,Subflow Fwd Bytes,655,5,1.0
Web Attack - XSS - Attempted,Subflow Bwd Packets,655,1,1.0
Web Attack - XSS - Attempted,Subflow Bwd Bytes,655,5,1.0
Web Attack - XSS - Attempted,FWD Init Win Bytes,655,1,1.0
Web Attack - XSS - Attempted,Bwd Init Win Bytes,655,5,1.0
Web Attack - XSS - Attempted,Fwd Act Data Pkts,655,5,1.0
Web Attack - XSS - Attempted,Fwd Seg Size Min,655,1,1.0
Web Attack - XSS - Attempted,Active Std,655,1,1.0
Web Attack - XSS - Attempted,Idle Std,655,1,1.0
Web Attack - XSS - Attempted,ICMP Code,655,1,1.0
Web Attack - XSS - Attempted,ICMP Type,655,1,1.0
Web Attack - XSS - Attempted,Attempted Category,655,2,1.0
